sentiment,a,b,c,user,tweet
4,1556647601,Sat Apr 18 23:42:40 PDT 2009,NO_QUERY,CuddlyColin,"No prob  It's not as glamarous as you might think, especially in a studio just porting a game.  Plus we're pretty small."
4,1556647609,Sat Apr 18 23:42:42 PDT 2009,NO_QUERY,housenbaby,Home from party.  Leftover sausages &amp; coleslaw for dinner for the next week or so.  Fantastic time had by all 
4,1556647669,Sat Apr 18 23:42:40 PDT 2009,NO_QUERY,jaydems,"lol, you dont really like the band, you only like them because they're coming down. "
4,1556647698,Sat Apr 18 23:42:41 PDT 2009,NO_QUERY,froggie775,@MaryJCannabian haha - sounds good  hope you get the winning numbers ;)
4,1556647713,Sat Apr 18 23:42:41 PDT 2009,NO_QUERY,kellbell68,Twit friends are the best! I'll join your twitter friend club... at least let me in as a twitty visitor 
4,1556647723,Sat Apr 18 23:42:43 PDT 2009,NO_QUERY,nil17,@DarcsFalcon No worries. This will take somebody very techy which is not me. It'll get worked on next week. 
4,1556647770,Sat Apr 18 23:42:42 PDT 2009,NO_QUERY,xxamandaa,"@ddlovato could i please get a shout out or anything, i'm a huge fan i can't wait for your new cd "
4,1556647772,Sat Apr 18 23:42:42 PDT 2009,NO_QUERY,LoveJamieO,Kresssssss lingerie party! Good times 
4,1556647785,Sat Apr 18 23:42:42 PDT 2009,NO_QUERY,peacebuggie,@cuppycakee 1) it cost 50 friggin dollars and its like new. 2) Wii !!  xD
4,1556647788,Sat Apr 18 23:42:43 PDT 2009,NO_QUERY,SquirrelMaster,&quot;You can't take something off the internet. It's like trying to take pee out of a swimming pool&quot; watching newsradio on hulu 
4,1556647855,Sat Apr 18 23:42:44 PDT 2009,NO_QUERY,angeleyes9397,@mkutch WOW! HOW U FEELING NOW A DAYS? COME FOLLOW ME 
4,1556647861,Sat Apr 18 23:42:43 PDT 2009,NO_QUERY,beiruta,Hello everyone  Thoughtpick will be preparing a very nice surprise for you  Be on the look out!
4,1556647864,Sat Apr 18 23:42:44 PDT 2009,NO_QUERY,KittyLovedPain,@mayhawkeprime Glad to have passed on the love 
4,1556647945,Sat Apr 18 23:42:45 PDT 2009,NO_QUERY,mrsoshimbo,Ch. 48 of Wide Awake now available...YES!!!  Guess I'm not sleeping tonight.  
4,1556648029,Sat Apr 18 23:42:47 PDT 2009,NO_QUERY,victoriaamarie,@ajonasxo you're obsessed with that movie.. get a life 
4,1556648068,Sat Apr 18 23:42:49 PDT 2009,NO_QUERY,kluo,"@ArabCrunch you owe me an email and invitation to connect.    BTW, your account should be working again.  Time for bed at last."
4,1556648082,Sat Apr 18 23:42:48 PDT 2009,NO_QUERY,pauldateh,@thewesleychan thanks man! let me know when you guys are free to go to red robin. i still have yet to try. 
4,1556648145,Sat Apr 18 23:42:49 PDT 2009,NO_QUERY,CatalinZima,@TehGrumpyDude I guess some people don't really get your sarcasm 
4,1556648160,Sat Apr 18 23:42:49 PDT 2009,NO_QUERY,victoriastiles,@Tayaba fantastic! I'm looking forward to working in NYC again soon  take care and continue creating fabulous work!!
4,1556648171,Sat Apr 18 23:42:49 PDT 2009,NO_QUERY,perfectvenue,@Happyzine love what you're doing  great concept. signed up for the newsletter today
4,1556648202,Sat Apr 18 23:42:50 PDT 2009,NO_QUERY,xxamandaa,"@ddlovato could i please get a shout out or anything, i'm a huge fan, i can't wait for your new cd "
4,1556648288,Sat Apr 18 23:42:51 PDT 2009,NO_QUERY,lonnierobinson,@LudaDrummond Thanks Luda. I will. I appreciate you sharing. 
4,1556648313,Sat Apr 18 23:42:54 PDT 2009,NO_QUERY,KamiKennedy,@Zebidee ahh... then they spelled it wrong on this game!!! thank you for telling me what it means  Osttruppen actually came up right :]
4,1556648326,Sat Apr 18 23:42:52 PDT 2009,NO_QUERY,wendywings,"@CourtneySit I have not watched entire epis, just saying four is good  Especially if you live in Auckland haha"
4,1556648360,Sat Apr 18 23:42:52 PDT 2009,NO_QUERY,iczel,@xxkatkatkatxx what's your speed? 
4,1556648362,Sat Apr 18 23:42:54 PDT 2009,NO_QUERY,itsmejojo,@SenzaSmorzando you can always join us in our SPORKSPEDITION. We'll make sure you have the most fun 
4,1556648396,Sat Apr 18 23:42:53 PDT 2009,NO_QUERY,kfrerichs,is finally heading to bed... 
4,1556648399,Sat Apr 18 23:42:53 PDT 2009,NO_QUERY,KatAragon,@victoriastiles ahhh smile on my face from watching HBOs Gray Gardens 
4,1556648447,Sat Apr 18 23:42:53 PDT 2009,NO_QUERY,manxmidge,the high quality bbc feed is amazing. loving watchin #f1 on my macbook 
4,1556648476,Sat Apr 18 23:42:54 PDT 2009,NO_QUERY,gwen_nguyen,"Hi there , I just made my account for twitter and Im hoping to meet new people . "
4,1556648478,Sat Apr 18 23:42:54 PDT 2009,NO_QUERY,djmonarck,@pollyprince23 I'm at the bars training right now! 
4,1556648494,Sat Apr 18 23:42:54 PDT 2009,NO_QUERY,AnaisFab,@SamSassy happy birthday my Sam jam  we loooove you
4,1556648506,Sat Apr 18 23:42:54 PDT 2009,NO_QUERY,beppaKILLS,Hell yess! Predator is coming back tomorrow. 
4,1556648523,Sat Apr 18 23:42:58 PDT 2009,NO_QUERY,GreenShoelace,With our friends MSTRKRFT on stage at Sahara.  They are doing it once again 
4,1556648527,Sat Apr 18 23:42:55 PDT 2009,NO_QUERY,gsik,"@FlissTee Or i could just move the island, go back in time and have one with the crew! "
4,1556648597,Sat Apr 18 23:42:55 PDT 2009,NO_QUERY,Kaplak,@purplepopple Agreed. There's a lot about the Portland/Oregon area in general that feels a lot like Europe to me 
4,1556648616,Sat Apr 18 23:42:56 PDT 2009,NO_QUERY,Preciousjewl24,@jimjonescapo  what's ghetto is when the durag color doesn't match ur outfit Lol
4,1556648642,Sat Apr 18 23:42:56 PDT 2009,NO_QUERY,garretbolthouse,"Changing out headlights, groceries, cleaning house, amazing roast dinner, and prep for teaching 2morrow, fantastic Saturday in my book "
4,1556648648,Sat Apr 18 23:42:59 PDT 2009,NO_QUERY,stereojammy,Sick fuckin night! I fucking love rebelution!  hell fucking yeah.
4,1556648710,Sat Apr 18 23:42:57 PDT 2009,NO_QUERY,Swimguard05,No matter what I can always say that nights are interesting...Home early in the AM to go to brunch with the parental units  &lt;3 my friends!
4,1556648724,Sat Apr 18 23:42:57 PDT 2009,NO_QUERY,hellodeibu,"Checking out Mosso's Cloud Servers, and wondering at the same time why on earth I pay @mediatemple $50 a month.. "
4,1556648804,Sat Apr 18 23:42:58 PDT 2009,NO_QUERY,Sc13ntist,@KainWarn im all about my champagne. i am on glass 4 
4,1556648811,Sat Apr 18 23:42:59 PDT 2009,NO_QUERY,xxamandaa,"@ddlovato could i please get a shout out or anything, i'm a huge fan i can't wait for your new cd "
4,1556648832,Sat Apr 18 23:42:59 PDT 2009,NO_QUERY,xkaluahbaybex,"@iamdiddy new york up in here  243 yo, o.d tired watching you though, being gangsterlishh  Diddy live &gt; http://bit.ly/BeN2t"
4,1556648834,Sat Apr 18 23:42:59 PDT 2009,NO_QUERY,xlanochka,Just got home. Tonight was amazing. =D I should hang out with cute boys more often&lt;3 srsly.  Night!
4,1556648983,Sat Apr 18 23:43:02 PDT 2009,NO_QUERY,nolafrankie,just getting to bed from my first official date in a long ass time. it felt great to be me again.  it felt great to get to know him. 
4,1556648989,Sat Apr 18 23:43:01 PDT 2009,NO_QUERY,paykan,@pkjaz  cool  me too 
4,1556649023,Sat Apr 18 23:43:02 PDT 2009,NO_QUERY,rebel_vamp,@guardian_renata exactly 
4,1556649039,Sat Apr 18 23:43:02 PDT 2009,NO_QUERY,Melaniesciaky,I LOVE MICHAEL AND PATRICK JAMES! and hoey joey.. i guess 
4,1556649075,Sat Apr 18 23:43:02 PDT 2009,NO_QUERY,shutupmeg,(@T__Y) I wish you fuckers in California would shut up about COACHELLA 
4,1556649146,Sat Apr 18 23:43:03 PDT 2009,NO_QUERY,a_happenstance,@bethf99 @mystic_notions set me on to it back in our Hogwarts_Life Days!  She thought it was a Justin/Susan song. Heeee. 
4,1556649300,Sat Apr 18 23:43:05 PDT 2009,NO_QUERY,laurennjonas,About to be at after-prom I hope it's funn 
4,1556649324,Sat Apr 18 23:43:06 PDT 2009,NO_QUERY,arsenica,Can't wait to see the Thousand Foot Krutch concert next week 
4,1556649327,Sat Apr 18 23:43:06 PDT 2009,NO_QUERY,remybergsma,Going to have a photoshoot today again: probably go outside too to shoot because the weather is great! everyone have a great sunday 
4,1556649379,Sat Apr 18 23:43:07 PDT 2009,NO_QUERY,julierockaholic,@vvnh haha i like your recent tweet about me  i had to favourite that one. you're an awesome jap/anime/ punk!
4,1556649395,Sat Apr 18 23:43:07 PDT 2009,NO_QUERY,sethec,@BigMamaCass that's why  im using skype 
4,1556649408,Sat Apr 18 23:43:08 PDT 2009,NO_QUERY,Emilys_Twatter,Is on teh plane catch u later 
4,1556649461,Sat Apr 18 23:43:09 PDT 2009,NO_QUERY,hotvogue,"@MaryAxiotis, you picked such a nice photo   My photo I took when shopping in Melbourne City.  I loooove this Photo I'm going to frame it."
4,1556649505,Sat Apr 18 23:43:09 PDT 2009,NO_QUERY,ezrabutler,@bellanyc1 burthdaying it up?? Happy happy. 
4,1556649538,Sat Apr 18 23:43:09 PDT 2009,NO_QUERY,ORMediaInsiders,"@rxtech1998 my tires are big, fat and white--hm, kinda like me--so no confusion there! "
4,1556649569,Sat Apr 18 23:43:10 PDT 2009,NO_QUERY,jbxbaybee,VFC LIVE CHAT... PONED BABBYYY 
4,1556649611,Sat Apr 18 23:43:11 PDT 2009,NO_QUERY,jorgeisthename,had fun hanging out with Heather and Edwin tonight! 
4,1556649651,Sat Apr 18 23:43:11 PDT 2009,NO_QUERY,dawn9190,@ddlovato are you in Germany with miley? and congrats! that's awesome! ps..ur music is so relatable. I love it! &lt;3 
4,1556665554,Sat Apr 18 23:47:10 PDT 2009,NO_QUERY,jgarcia321,is playing cranium wow...him &amp; jesse are on a roll. 3 winss &amp; counting!!  **
4,1556665589,Sat Apr 18 23:47:10 PDT 2009,NO_QUERY,chelseaheather,@jch101311 anything you might need from here? I can give it to achi before she leaves on Tuesday. 
4,1556665606,Sat Apr 18 23:47:11 PDT 2009,NO_QUERY,almlex,"@Mike_Abasov it was a joke, if u didn't understand it "
4,1556665610,Sat Apr 18 23:47:11 PDT 2009,NO_QUERY,JennF62584,@rockin_steadily lol. while we have our fists ups we should do hygenical high fives as well. i love Kate Winslet. 
4,1556665617,Sat Apr 18 23:47:11 PDT 2009,NO_QUERY,pinkpebs,@Sarah_Lady you are sooooo industrious 
4,1556665641,Sat Apr 18 23:47:12 PDT 2009,NO_QUERY,Lil_JXO,"Yeaaahh, i think i did enough tweet-ing for the night, time for bed! Night boys &amp; girls "
4,1556665763,Sat Apr 18 23:47:13 PDT 2009,NO_QUERY,LauraLxox,its almost 3:00am and Chantell's sleeping! (typical) its only Sefaniee and i still up! hopefully we pull some pranks on Chantell! 
4,1556665768,Sat Apr 18 23:47:13 PDT 2009,NO_QUERY,sunshinechica32,so happy Jill came to stay the night  its nice to not be alone for at least one out of ten nights! i can't wait to go home. 6 days left!
4,1556665787,Sat Apr 18 23:47:14 PDT 2009,NO_QUERY,seattlegeekly,@searchlo nah...those veggies deserve to die.... 
4,1556665914,Sat Apr 18 23:47:16 PDT 2009,NO_QUERY,meekob,@pittaya save it for next time 
4,1556665949,Sat Apr 18 23:47:16 PDT 2009,NO_QUERY,ikilledhaley,@beppaKILLS it's perfectly fair! we see him at the same time 
4,1556665980,Sat Apr 18 23:47:17 PDT 2009,NO_QUERY,ikaff3inei,hey kevin!  what it doo-doo..
4,1556666003,Sat Apr 18 23:47:17 PDT 2009,NO_QUERY,shaundiviney,"Just bought a new jacket, like emo mj haha. Across the road from the metro... I can see our poster "
4,1556666085,Sat Apr 18 23:47:19 PDT 2009,NO_QUERY,JodyFinch,I'm so excited that our baby hooters are getting initiated today 
4,1556666154,Sat Apr 18 23:47:20 PDT 2009,NO_QUERY,GardenPunk,"@krissisandvik I get it now.  Suburban zombie.  LOL!  Nope, I'm normal.  "
4,1556666242,Sat Apr 18 23:47:21 PDT 2009,NO_QUERY,alamperti,"@AboKevin italy is heading out the earthquake tragedy, economics are always tough but the company i work for is ok  how's in norway?"
4,1556666296,Sat Apr 18 23:47:22 PDT 2009,NO_QUERY,breadicus,"Wow, that was awesome, the best battles too place AFTER the end of the tourney   Big ups for Capcom bringing out Daigo and friends "
4,1556666319,Sat Apr 18 23:47:22 PDT 2009,NO_QUERY,chelseysayshug,Loves nothing more than to write a nice long blog when my emotions are just too much to handle. 
4,1556666399,Sat Apr 18 23:47:24 PDT 2009,NO_QUERY,debwilk27,Starting my cushy job tomorrow... looking forward to it!  Joss is going to a great kindy three days a week and loves it so that helps 
4,1556666458,Sat Apr 18 23:47:25 PDT 2009,NO_QUERY,eedennn, zac efron makes me wanna love life. Haha
4,1556666459,Sat Apr 18 23:47:25 PDT 2009,NO_QUERY,muse2323,teehee. first: a bowl of chocolate ice cream. next: hot chocolate. I love my husband. 
4,1556666523,Sat Apr 18 23:47:26 PDT 2009,NO_QUERY,faded_girl,@donniewahlberg @joeymcintyre @jonathanrknight @nkotb oh my god! you guys were AWESOME!! so worth the 3rd time. 
4,1556666524,Sat Apr 18 23:47:25 PDT 2009,NO_QUERY,SNOWMAN7,"Went to see some sopranos. No, not the crazy New Jersey ones...  They were great, I like how they preformed their &quot;Marriage of Figaro&quot;. "
4,1556666541,Sat Apr 18 23:47:26 PDT 2009,NO_QUERY,rockchalkjenna,"Saw my first monster truck action tonight.    I think I am high on exhaust fumes, lol."
4,1556666598,Sat Apr 18 23:47:27 PDT 2009,NO_QUERY,sizzle_jackson,wish i could hold him tight! 
4,1556666610,Sat Apr 18 23:47:27 PDT 2009,NO_QUERY,GucciLipgloss,GOODNIGHT!!!!!!! My godson baby showers 2morrow 
4,1556666650,Sat Apr 18 23:47:27 PDT 2009,NO_QUERY,tranceboy_johny,"@alexlabe hi, i was about to take a quick nap while genix is playin.. how armin's anounement has woke me up now  #ASOT400"
4,1556666689,Sat Apr 18 23:47:30 PDT 2009,NO_QUERY,LuvlyGina,@BlackDeezull becuz ur tryin to be like me 
4,1556666700,Sat Apr 18 23:47:28 PDT 2009,NO_QUERY,aikku,the gig on friday was great and the band was so nice afterwards  note to self though: don't talk shit about people in finnish in FINLAND
4,1556666784,Sat Apr 18 23:47:29 PDT 2009,NO_QUERY,sushirockstar,"Goodness, I should go to bed. Dim sum for lunch tomorrow. YUMMY! Night my lovies "
4,1556666839,Sat Apr 18 23:47:30 PDT 2009,NO_QUERY,yackiepain,@GiuliettaMusic Thank you for following 
4,1556666871,Sat Apr 18 23:47:31 PDT 2009,NO_QUERY,jamesjdd,@danieldraper @oliyoung you produce it and I'll do what I can to help promote it  I'm always looking for good customer stories to share
4,1556666879,Sat Apr 18 23:47:31 PDT 2009,NO_QUERY,SEHostetler,"@iamdiddy - get LOCKED IN Diddy, you know how you do! lol  Diddy live &gt; http://bit.ly/BeN2t"
4,1556666980,Sat Apr 18 23:47:32 PDT 2009,NO_QUERY,22lrhunter,"@MisaSouperstar I agree... english is weird,  but I'm totally stoked that you thought of souping up your car with a hello kitty dolly too "
4,1556667013,Sat Apr 18 23:47:33 PDT 2009,NO_QUERY,KatimanSari,Cab drive last night was more pleasant than the movie... 
4,1556667032,Sat Apr 18 23:47:33 PDT 2009,NO_QUERY,Harith,"@JoeDuck - Sure @mattcutts is a celebrity and has been successful to attract 20,939  followers "
4,1556667042,Sat Apr 18 23:47:34 PDT 2009,NO_QUERY,Kooolness1,": Work today  It's annoying that I'm going to miss most of the sun because of it, but oh well. Just getting myself ready now..."
4,1556667167,Sat Apr 18 23:47:36 PDT 2009,NO_QUERY,ElleMarie,@mydesire I'm good  oddly not sleepy. how are you?
4,1556667175,Sat Apr 18 23:47:36 PDT 2009,NO_QUERY,Aeshavv,"@nicolerichie its the best!!!! it will make you laugh, cry and go through alot of emotions! i love it. "
4,1556667182,Sat Apr 18 23:47:36 PDT 2009,NO_QUERY,josieeebbyx,"@nicolerichie It's gooood, but kinda sad at the ending :| have fun! "
4,1556667192,Sat Apr 18 23:47:36 PDT 2009,NO_QUERY,cry4me11,@iamdiddy r u on yet?  Diddy live &gt; http://bit.ly/BeN2t
4,1556667259,Sat Apr 18 23:47:37 PDT 2009,NO_QUERY,Colleenky,"@m_pony Well, he tiwttered and posted on his blog post-move, so he apparently has internet access. Here's hoping. "
4,1556667316,Sat Apr 18 23:47:39 PDT 2009,NO_QUERY,CheyanneBrae,@rebeccamezzino hello sweet  sunday afternoon at my place is quiet today...how's yours?
4,1556667329,Sat Apr 18 23:47:39 PDT 2009,NO_QUERY,maynaseric,@Mofobro hmm the last line seems strange 
4,1556667400,Sat Apr 18 23:47:40 PDT 2009,NO_QUERY,danibabb,And brick and mortar businesses  http://tinyurl.com/ctq3gn
4,1556667440,Sat Apr 18 23:47:41 PDT 2009,NO_QUERY,Dulce_Maria,@HazelheartsRBD 
4,1556667464,Sat Apr 18 23:47:41 PDT 2009,NO_QUERY,Kerrina,welcome new followers 
4,1556667474,Sat Apr 18 23:47:42 PDT 2009,NO_QUERY,dakini_3,Wonderful evening at Napali New Year ... tomorrow is #empsfpopconf ... have a nice evening everyone ... wishing you kind dreams.    d3
4,1556667502,Sat Apr 18 23:47:42 PDT 2009,NO_QUERY,mp3mad,"@Dwarfette  yeah, i read that but  i didn't want to reply and disturb you, those books are excellent and you lose yourself in them. "
4,1556667529,Sat Apr 18 23:47:42 PDT 2009,NO_QUERY,Dutchrudder,"@xiape the most fun i'v had on 2 wheels, handles so good &amp; loves to wheelie,, sounds like thunder 2  http://twitpic.com/3l1ls"
4,1556667544,Sat Apr 18 23:47:43 PDT 2009,NO_QUERY,Jensweetie,GORs are over  and now for a fun sleepover with twenty screaming girls 
4,1556667602,Sat Apr 18 23:47:44 PDT 2009,NO_QUERY,RamsackHames,Max B inbuilding - french montana - akon parking Bout to get real in here 
4,1556667634,Sat Apr 18 23:47:44 PDT 2009,NO_QUERY,AnjaanRJ,@jinadcruz of course not. It means u need someone smart in your life to monetise your content! 
4,1556667638,Sat Apr 18 23:47:44 PDT 2009,NO_QUERY,chichi7391,@SophieMerkley haha i totally just saw you. and you seem like a pretty fun person. i wish i knew you in real life. 
4,1556667698,Sat Apr 18 23:47:45 PDT 2009,NO_QUERY,JoshandArchie,I love colourful plastic hearts 
4,1556667705,Sat Apr 18 23:47:46 PDT 2009,NO_QUERY,lqnatu,@chuckplatinum hey I'm over here!!  
4,1556667714,Sat Apr 18 23:47:46 PDT 2009,NO_QUERY,gabriella_93,@meganandliz hey! I love ur songs! thy r amazing  I subscribed to u on youtube &amp; I have u as friends on myspace  you guys are AWESOME!!
4,1556667741,Sat Apr 18 23:47:46 PDT 2009,NO_QUERY,beaubenezette,"I'm checking out TweetDeck!  Tried Twhirl, but already see the power, customization, and functionality here... "
4,1556667743,Sat Apr 18 23:47:46 PDT 2009,NO_QUERY,rubixcubee,came home from my aunties today   alssssssssssso. got Eclipse + Breaking Dawn
4,1556667748,Sat Apr 18 23:47:46 PDT 2009,NO_QUERY,JKGoddard,driving was great. And i decided to go out in the evening and had a fantastic time so going to do it again 
4,1556667768,Sat Apr 18 23:47:47 PDT 2009,NO_QUERY,marrriah,I'm dl-ing the hannah montana movie and 17 Again 
4,1556667777,Sat Apr 18 23:47:47 PDT 2009,NO_QUERY,xox_liana_xox,Tweet tweet tweet. All i do now is tweet 
4,1556667861,Sat Apr 18 23:47:48 PDT 2009,NO_QUERY,rosenae2002,@danecook my fav u movie is my best friends girl....nevermind the badly done poster.lol 
4,1556667891,Sat Apr 18 23:47:48 PDT 2009,NO_QUERY,stuckwithmac,@sacca because the cost is usually covered by the someone. safety isn't 100% covered by anyone 
4,1556667974,Sat Apr 18 23:47:49 PDT 2009,NO_QUERY,janamarieee,"Mini keg, and good music.  THIS is love. "
4,1556667991,Sat Apr 18 23:47:50 PDT 2009,NO_QUERY,NadiaMac,@nicolerichie it's so sweet! Makes me want to run out and get my daughter a puppy - though I'm allergic 
4,1556668026,Sat Apr 18 23:47:50 PDT 2009,NO_QUERY,SamSutt,"@Klutz315 that is so good to hear! cant wait for it to come out! btw, u play the best emmett "
4,1556668135,Sat Apr 18 23:47:52 PDT 2009,NO_QUERY,laurlin24,"http://twitpic.com/3l1m0 - something i shot and edited today, hope you enjoy it "
4,1556668277,Sat Apr 18 23:47:54 PDT 2009,NO_QUERY,himenokuri,went 2 wallyworld today had an awesome time getting a kewl easter basket and a nitelite for my computer 
